DEPARTAME_NOMBRE,MUNICIPIO_COD,MUNICIPIO_NOMBRE,REGION,VIP CON RED,HOG 12 CON RED,INST_PUB,ACC APRO HOG12,FEC CORTE,VALOR INVERSION,TOTAL APROBADOS,FECHA VIGENCIA
META,GUAMA,50318,REGION 8,0,66,0,66,12/31/16,"240,065,589,294",66,12/31/16
CUNDINAMARCA,EL PE,25258,REGION 8,0,8,0,8,12/31/16,"29,098,859,308",8,12/31/16
CUNDINAMARCA,TOCAI,25815,REGION 8,112,224,3,62,12/31/15,"1,233,064,163,192",164,12/31/15
CUNDINAMARCA,TOCAI,25815,REGION 8,37,113,0,113,12/31/16,"545,603,612,032",150,12/31/16
CUNDINAMARCA,TENJO,25799,REGION 8,0,9,0,9,12/31/16,"32,736,216,722",9,12/31/16
CUNDINAMARCA,SAN C,25653,REGION 8,0,2,0,2,12/31/16,"7,274,714,827",2,12/31/16
CUNDINAMARCA,PACHO,25513,REGION 8,7,46,0,46,12/31/16,"192,779,942,918",53,12/31/16
META,EL CA,50251,REGION 8,0,34,0,34,12/31/16,"123,670,152,061",34,12/31/16
CUNDINAMARCA,VENEC,25506,REGION 8,0,7,0,7,12/31/16,"25,461,501,895",7,12/31/16
CUNDINAMARCA,CHOCO,25183,REGION 8,0,151,4,53,12/31/15,"563,790,399,100",53,12/31/15
META,MESET,50330,REGION 8,0,52,0,52,12/31/16,"189,142,585,504",52,12/31/16
CUNDINAMARCA,NEMOC,25486,REGION 8,28,125,0,125,12/31/16,"556,515,684,273",153,12/31/16
CUNDINAMARCA,BOJAC,25099,REGION 8,0,101,0,101,12/31/16,"367,373,098,768",101,12/31/16
CUNDINAMARCA,MOSQU,25473,REGION 8,0,8,0,8,12/31/16,"29,098,859,308",8,12/31/16
CUNDINAMARCA,GACHE,25297,REGION 8,0,90,0,90,12/31/16,"327,362,167,219",90,12/31/16
META,CUBAR,50223,REGION 8,0,33,0,33,12/31/16,"120,032,794,647",33,12/31/16
CUNDINAMARCA,GUAYA,25328,REGION 8,0,23,0,23,12/31/16,"83,659,220,512",23,12/31/16
CUNDINAMARCA,SUSA,25779,REGION 8,0,38,0,38,12/31/16,"138,219,581,715",38,12/31/16
META,PUERT,50577,REGION 8,0,74,1,54,12/31/15,"272,801,806,016",54,12/31/15
CUNDINAMARCA,FOSCA,25281,REGION 8,0,24,2,18,12/31/15,"94,571,292,752",18,12/31/15
CUNDINAMARCA,LENGU,25407,REGION 8,0,74,5,67,12/31/15,"287,351,235,670",67,12/31/15
META,EL DO,50270,REGION 8,0,66,1,59,12/31/15,"243,702,946,708",59,12/31/15
CUNDINAMARCA,FUNZA,25286,REGION 8,0,14,2,7,12/31/15,"58,197,718,617",7,12/31/15
BOGOTA,BOGOT,11001,REGION 8,60,1,0,1,12/31/16,"221,878,802,226",61,12/31/16
CUNDINAMARCA,GUACH,25317,REGION 8,45,178,3,127,12/31/15,"822,042,775,461",127,12/31/15
CUNDINAMARCA,GAMA,25299,REGION 8,0,9,0,9,12/31/16,"32,736,216,722",9,12/31/16
CUNDINAMARCA,SUPAT,25777,REGION 8,0,43,3,16,12/31/15,"167,318,441,023",16,12/31/15
CUNDINAMARCA,YACOP,25885,REGION 8,0,27,0,27,12/31/16,"98,208,650,166",27,12/31/16
META,PUERT,50573,REGION 8,0,117,0,117,12/31/16,"425,570,817,385",117,12/31/16
CUNDINAMARCA,GAMA,25299,REGION 8,0,43,4,22,12/31/15,"170,955,798,437",22,12/31/15
CUNDINAMARCA,SOPO,25758,REGION 8,0,25,2,15,12/31/15,"98,208,650,166",15,12/31/15
CUNDINAMARCA,GUTIE,25339,REGION 8,0,6,0,6,12/31/16,"21,824,144,481",6,12/31/16
CUNDINAMARCA,GUATA,25324,REGION 8,0,38,2,0,12/31/15,"145,494,296,542",0,12/31/15
CUNDINAMARCA,FOMEQ,25279,REGION 8,0,108,3,89,12/31/15,"403,746,672,904",89,12/31/15
CUNDINAMARCA,GACHA,25295,REGION 8,0,200,3,115,12/31/15,"738,383,554,950",115,12/31/15
CUNDINAMARCA,SAN A,25645,REGION 8,0,21,4,0,12/31/15,"90,933,935,339",0,12/31/15
CUNDINAMARCA,GUADU,25320,REGION 8,0,224,0,224,12/31/16,"814,768,060,634",224,12/31/16
META,CASTI,50150,REGION 8,0,63,0,63,12/31/16,"229,153,517,053",63,12/31/16
CUNDINAMARCA,CHOCO,25183,REGION 8,0,123,0,123,12/31/16,"447,394,961,866",123,12/31/16
CUNDINAMARCA,ZIPAQ,25899,REGION 8,0,14,0,14,12/31/16,"50,923,003,790",14,12/31/16
CUNDINAMARCA,MEDIN,25438,REGION 8,0,42,0,42,12/31/16,"152,769,011,369",42,12/31/16
CUNDINAMARCA,QUEBR,25592,REGION 8,0,8,3,0,12/31/15,"40,010,931,549",0,12/31/15
META,EL CA,50245,REGION 8,0,5,0,5,12/31/16,"18,186,787,068",5,12/31/16
CUNDINAMARCA,ALBAN,25019,REGION 8,0,7,0,7,12/31/16,"25,461,501,895",7,12/31/16
CUNDINAMARCA,SUTAT,25781,REGION 8,0,20,0,20,12/31/16,"72,747,148,271",20,12/31/16
CUNDINAMARCA,TENJO,25799,REGION 8,0,11,2,0,12/31/15,"47,285,646,376",0,12/31/15
CUNDINAMARCA,FOMEQ,25279,REGION 8,0,38,0,38,12/31/16,"138,219,581,715",38,12/31/16
CUNDINAMARCA,GIRAR,25307,REGION 8,273,864,3,264,12/31/15,"4,146,587,451,443",512,12/31/15
CUNDINAMARCA,SAN B,25649,REGION 8,0,65,3,64,12/31/15,"247,340,304,121",64,12/31/15
META,VISTA,50711,REGION 8,0,100,0,100,12/31/16,"363,735,741,355",100,12/31/16
META,GRANA,50313,REGION 8,60,0,0,0,12/31/18,"218,241,444,813",60,12/31/18
CUNDINAMARCA,UNE,25845,REGION 8,0,89,3,68,12/31/15,"334,636,882,046",68,12/31/15
CUNDINAMARCA,SILVA,25743,REGION 8,0,45,2,14,12/31/15,"170,955,798,437",14,12/31/15
CUNDINAMARCA,PAIME,25518,REGION 8,0,30,2,18,12/31/15,"116,395,437,233",18,12/31/15
CUNDINAMARCA,SUPAT,25777,REGION 8,0,8,0,8,12/31/16,"29,098,859,308",8,12/31/16
CUNDINAMARCA,JERUS,25368,REGION 8,0,27,4,22,12/31/15,"112,758,079,820",22,12/31/15
CUNDINAMARCA,PACHO,25513,REGION 8,61,231,4,167,12/31/15,"1,076,657,794,410",227,12/31/15
CUNDINAMARCA,GUASC,25322,REGION 8,0,48,0,48,12/31/16,"174,593,155,850",48,12/31/16
CUNDINAMARCA,PUERT,25572,REGION 8,137,104,6,25,12/31/15,"898,427,281,146",124,12/31/15
CUNDINAMARCA,MACHE,25426,REGION 8,0,10,0,10,12/31/16,"36,373,574,135",10,12/31/16
CUNDINAMARCA,LA VE,25402,REGION 8,0,159,2,70,12/31/15,"585,614,543,581",70,12/31/15
CUNDINAMARCA,EL PE,25258,REGION 8,0,26,5,0,12/31/15,"112,758,079,820",0,12/31/15
CUNDINAMARCA,LA CA,25377,REGION 8,0,9,2,0,12/31/15,"40,010,931,549",0,12/31/15
CUNDINAMARCA,SAN C,25653,REGION 8,0,33,2,29,12/31/15,"127,307,509,474",29,12/31/15
CUNDINAMARCA,BELTR,25086,REGION 8,0,20,4,7,12/31/15,"87,296,577,925",7,12/31/15
CUNDINAMARCA,PULI,25580,REGION 8,0,6,1,0,12/31/15,"25,461,501,895",0,12/31/15
META,SAN C,50680,REGION 8,0,112,0,112,12/31/16,"407,384,030,317",112,12/31/16
META,LEJAN,50400,REGION 8,0,61,0,61,12/31/16,"221,878,802,226",61,12/31/16
META,CABUY,50124,REGION 8,0,38,0,38,12/31/16,"138,219,581,715",38,12/31/16
CUNDINAMARCA,CAQUE,25151,REGION 8,0,66,0,66,12/31/16,"240,065,589,294",66,12/31/16
CUNDINAMARCA,MADRI,25430,REGION 8,0,19,1,9,12/31/15,"72,747,148,271",9,12/31/15
META,PUERT,50577,REGION 8,0,69,0,69,12/31/16,"250,977,661,535",69,12/31/16
CUNDINAMARCA,SOACH,25754,REGION 8,577,59,2,23,12/31/15,"2,320,634,029,842",423,12/31/15
CUNDINAMARCA,SAN F,25658,REGION 8,0,33,0,33,12/31/16,"120,032,794,647",33,12/31/16
CUNDINAMARCA,VILLE,25875,REGION 8,0,167,0,133,12/31/15,"607,438,688,062",133,12/31/15
META,FUENT,50287,REGION 8,0,49,0,49,12/31/16,"178,230,513,264",49,12/31/16
CUNDINAMARCA,PULI,25580,REGION 8,0,19,0,19,12/31/16,"69,109,790,857",19,12/31/16
CUNDINAMARCA,CAJIC,25126,REGION 8,0,13,1,0,12/31/15,"50,923,003,790",0,12/31/15
CUNDINAMARCA,ZIPAC,25898,REGION 8,0,16,0,16,12/31/16,"58,197,718,617",16,12/31/16
CUNDINAMARCA,CAQUE,25151,REGION 8,0,122,3,85,12/31/15,"454,669,676,693",85,12/31/15
CUNDINAMARCA,VILLA,25871,REGION 8,0,14,0,14,12/31/16,"50,923,003,790",14,12/31/16
CUNDINAMARCA,ANAPO,25035,REGION 8,0,19,3,16,12/31/15,"80,021,863,098",16,12/31/15
CUNDINAMARCA,APULO,25599,REGION 8,0,31,4,7,12/31/15,"127,307,509,474",7,12/31/15
CUNDINAMARCA,GUADU,25320,REGION 8,0,416,2,182,12/31/15,"1,520,415,398,862",182,12/31/15
CUNDINAMARCA,CUCUN,25224,REGION 8,0,6,0,6,12/31/16,"21,824,144,481",6,12/31/16
CUNDINAMARCA,ARBEL,25053,REGION 8,0,11,0,11,12/31/16,"40,010,931,549",11,12/31/16
CUNDINAMARCA,PANDI,25524,REGION 8,0,16,0,16,12/31/16,"58,197,718,617",16,12/31/16
CUNDINAMARCA,SAN F,25658,REGION 8,0,114,3,64,12/31/15,"425,570,817,385",64,12/31/15
CUNDINAMARCA,NILO,25488,REGION 8,0,127,4,82,12/31/15,"476,493,821,175",82,12/31/15
CUNDINAMARCA,VIOTA,25878,REGION 8,0,108,3,58,12/31/15,"403,746,672,904",58,12/31/15
META,PUERT,50568,REGION 8,0,72,0,72,12/31/16,"261,889,733,775",72,12/31/16
CUNDINAMARCA,LENGU,25407,REGION 8,0,17,0,17,12/31/16,"61,835,076,030",17,12/31/16
META,GUAMA,50318,REGION 8,0,70,0,49,12/31/15,"254,615,018,948",49,12/31/15
CUNDINAMARCA,QUIPI,25596,REGION 8,0,5,3,0,12/31/15,"29,098,859,308",0,12/31/15
CUNDINAMARCA,AGUA,25001,REGION 8,0,166,0,166,12/31/16,"603,801,330,649",166,12/31/16
META,EL DO,50270,REGION 8,0,51,0,51,12/31/16,"185,505,228,091",51,12/31/16
META,CASTI,50150,REGION 8,0,38,1,17,12/31/15,"141,856,939,128",17,12/31/15
CUNDINAMARCA,JUNIN,25372,REGION 8,0,29,3,13,12/31/15,"116,395,437,233",13,12/31/15
SAN ANDRES Y PROVIDENCIA,SAN A,88001,REGION 8,0,82,0,82,12/31/16,"298,263,307,911",82,12/31/16
CUNDINAMARCA,NARIÑ,25483,REGION 8,0,27,3,0,12/31/15,"109,120,722,406",0,12/31/15
CUNDINAMARCA,LA PE,25398,REGION 8,0,42,5,22,12/31/15,"170,955,798,437",22,12/31/15
SAN ANDRES Y PROVIDENCIA,PROVI,88564,REGION 8,0,73,4,0,12/31/15,"280,076,520,843",0,12/31/15
CUNDINAMARCA,UTICA,25851,REGION 8,0,101,4,87,12/31/15,"381,922,528,422",87,12/31/15
META,RESTR,50606,REGION 8,0,26,1,0,12/31/15,"98,208,650,166",0,12/31/15
META,GRANA,50313,REGION 8,53,439,0,439,12/31/16,"1,789,579,847,465",492,12/31/16
CUNDINAMARCA,CHIPA,25178,REGION 8,0,38,0,38,12/31/16,"138,219,581,715",38,12/31/16
CUNDINAMARCA,FUNZA,25286,REGION 8,0,1,0,1,12/31/16,"3,637,357,414",1,12/31/16
META,LEJAN,50400,REGION 8,0,137,1,118,12/31/15,"501,955,323,069",118,12/31/15
CUNDINAMARCA,PAIME,25518,REGION 8,0,7,0,7,12/31/16,"25,461,501,895",7,12/31/16
CUNDINAMARCA,FUQUE,25288,REGION 8,0,10,0,10,12/31/16,"36,373,574,135",10,12/31/16
CUNDINAMARCA,GACHE,25297,REGION 8,0,112,4,56,12/31/15,"421,933,459,971",56,12/31/15
CUNDINAMARCA,MANTA,25436,REGION 8,0,28,5,23,12/31/15,"120,032,794,647",23,12/31/15
CUNDINAMARCA,SUBAC,25769,REGION 8,0,256,3,182,12/31/15,"942,075,570,108",182,12/31/15
CUNDINAMARCA,TENA,25797,REGION 8,0,2,0,2,12/31/16,"7,274,714,827",2,12/31/16
CUNDINAMARCA,SAN J,25662,REGION 8,0,75,0,75,12/31/16,"272,801,806,016",75,12/31/16
CUNDINAMARCA,SILVA,25743,REGION 8,0,8,0,8,12/31/16,"29,098,859,308",8,12/31/16
CUNDINAMARCA,NOCAI,25491,REGION 8,0,10,0,10,12/31/16,"36,373,574,135",10,12/31/16
CUNDINAMARCA,SOPO,25758,REGION 8,0,6,0,6,12/31/16,"21,824,144,481",6,12/31/16
CUNDINAMARCA,FUSAG,25290,REGION 8,202,933,1,291,12/31/15,"4,132,038,021,789",291,12/31/15
CUNDINAMARCA,TOPAI,25823,REGION 8,0,9,0,9,12/31/16,"32,736,216,722",9,12/31/16
CUNDINAMARCA,NIMAI,25489,REGION 8,0,29,3,14,12/31/15,"116,395,437,233",14,12/31/15
CUNDINAMARCA,ANOLA,25040,REGION 8,0,4,5,4,12/31/15,"32,736,216,722",4,12/31/15
CUNDINAMARCA,TIBAC,25805,REGION 8,0,22,5,13,12/31/15,"98,208,650,166",13,12/31/15
CUNDINAMARCA,SAN A,25645,REGION 8,0,30,0,30,12/31/16,"109,120,722,406",30,12/31/16
CUNDINAMARCA,CACHI,25123,REGION 8,0,8,0,8,12/31/16,"29,098,859,308",8,12/31/16
CUNDINAMARCA,COGUA,25200,REGION 8,0,85,4,70,12/31/15,"323,724,809,806",70,12/31/15
CUNDINAMARCA,ZIPAC,25898,REGION 8,0,20,4,6,12/31/15,"87,296,577,925",6,12/31/15
CUNDINAMARCA,CAPAR,25148,REGION 8,0,37,0,37,12/31/16,"134,582,224,301",37,12/31/16
CUNDINAMARCA,SIMIJ,25745,REGION 8,3,45,0,45,12/31/16,"174,593,155,850",48,12/31/16
CUNDINAMARCA,TAUSA,25793,REGION 8,0,12,0,12,12/31/16,"43,648,288,963",12,12/31/16
CUNDINAMARCA,RICAU,25612,REGION 8,38,50,0,50,12/31/16,"320,087,452,392",88,12/31/16
META,SAN M,50689,REGION 8,0,229,0,152,12/31/15,"832,954,847,702",152,12/31/15
CUNDINAMARCA,TABIO,25785,REGION 8,0,16,0,16,12/31/16,"58,197,718,617",16,12/31/16
CUNDINAMARCA,QUIPI,25596,REGION 8,0,5,0,5,12/31/16,"18,186,787,068",5,12/31/16
CUNDINAMARCA,GUASC,25322,REGION 8,0,65,3,54,12/31/15,"247,340,304,121",54,12/31/15
CUNDINAMARCA,MANTA,25436,REGION 8,0,7,0,7,12/31/16,"25,461,501,895",7,12/31/16
CUNDINAMARCA,TENA,25797,REGION 8,0,30,3,13,12/31/15,"120,032,794,647",13,12/31/15
CUNDINAMARCA,QUETA,25594,REGION 8,0,42,0,42,12/31/16,"152,769,011,369",42,12/31/16
CUNDINAMARCA,TIBIR,25807,REGION 8,0,18,0,18,12/31/16,"65,472,433,444",18,12/31/16
CUNDINAMARCA,GACHA,25295,REGION 8,0,74,0,74,12/31/16,"269,164,448,602",74,12/31/16
CUNDINAMARCA,VILLA,25873,REGION 8,0,82,0,82,12/31/16,"298,263,307,911",82,12/31/16
META,RESTR,50606,REGION 8,0,117,0,117,12/31/16,"425,570,817,385",117,12/31/16
CUNDINAMARCA,QUETA,25594,REGION 8,0,44,3,10,12/31/15,"170,955,798,437",10,12/31/15
CUNDINAMARCA,NOCAI,25491,REGION 8,0,65,3,12,12/31/15,"247,340,304,121",12,12/31/15
CUNDINAMARCA,LA ME,25386,REGION 8,0,138,4,58,12/31/15,"516,504,752,724",58,12/31/15
CUNDINAMARCA,NEMOC,25486,REGION 8,30,69,2,1,12/31/15,"367,373,098,768",1,12/31/15
META,SAN J,50683,REGION 8,0,152,0,115,12/31/15,"552,878,326,859",115,12/31/15
CUNDINAMARCA,GUATA,25326,REGION 8,0,9,2,0,12/31/15,"40,010,931,549",0,12/31/15
CUNDINAMARCA,GACHA,25293,REGION 8,0,79,4,54,12/31/15,"301,900,665,324",54,12/31/15
CUNDINAMARCA,UNE,25845,REGION 8,0,44,0,44,12/31/16,"160,043,726,196",44,12/31/16
CUNDINAMARCA,JERUS,25368,REGION 8,0,4,0,4,12/31/16,"14,549,429,654",4,12/31/16
CUNDINAMARCA,FUQUE,25288,REGION 8,0,7,4,0,12/31/15,"40,010,931,549",0,12/31/15
CUNDINAMARCA,PASCA,25535,REGION 8,0,40,2,32,12/31/15,"152,769,011,369",32,12/31/15
CUNDINAMARCA,UBAQU,25841,REGION 8,0,75,3,63,12/31/15,"283,713,878,257",63,12/31/15
CUNDINAMARCA,NILO,25488,REGION 8,0,74,0,74,12/31/16,"269,164,448,602",74,12/31/16
CUNDINAMARCA,FOSCA,25281,REGION 8,0,23,0,23,12/31/16,"83,659,220,512",23,12/31/16
CUNDINAMARCA,LA ME,25386,REGION 8,0,134,0,134,12/31/16,"487,405,893,415",134,12/31/16
CUNDINAMARCA,GUAYA,25335,REGION 8,0,17,4,0,12/31/15,"76,384,505,684",0,12/31/15
CUNDINAMARCA,COTA,25214,REGION 8,0,28,0,0,12/31/15,"101,846,007,579",0,12/31/15
CUNDINAMARCA,CARME,25154,REGION 8,0,77,4,65,12/31/15,"294,625,950,497",65,12/31/15
META,VISTA,50711,REGION 8,0,212,0,164,12/31/15,"771,119,771,672",164,12/31/15
CUNDINAMARCA,BELTR,25086,REGION 8,0,5,0,5,12/31/16,"18,186,787,068",5,12/31/16
CUNDINAMARCA,GUACH,25317,REGION 8,0,26,0,26,12/31/16,"94,571,292,752",26,12/31/16
CUNDINAMARCA,TOCAN,25817,REGION 8,0,40,0,40,12/31/16,"145,494,296,542",40,12/31/16
CUNDINAMARCA,TOCAN,25817,REGION 8,0,113,2,65,12/31/15,"418,296,102,558",65,12/31/15
CUNDINAMARCA,EL RO,25260,REGION 8,0,441,5,195,12/31/15,"1,622,261,406,442",195,12/31/15
CUNDINAMARCA,SESQU,25736,REGION 8,0,56,5,21,12/31/15,"221,878,802,226",21,12/31/15
CUNDINAMARCA,PASCA,25535,REGION 8,0,11,0,11,12/31/16,"40,010,931,549",11,12/31/16
META,VILLA,50001,REGION 8,537,36,1,0,12/31/15,"2,087,843,155,376",0,12/31/15
CUNDINAMARCA,SESQU,25736,REGION 8,0,51,0,51,12/31/16,"185,505,228,091",51,12/31/16
CUNDINAMARCA,MOSQU,25473,REGION 8,0,17,2,0,12/31/15,"69,109,790,857",0,12/31/15
CUNDINAMARCA,CAJIC,25126,REGION 8,0,2,0,2,12/31/16,"7,274,714,827",2,12/31/16
CUNDINAMARCA,VILLA,25843,REGION 8,0,184,0,184,12/31/16,"669,273,764,093",184,12/31/16
CUNDINAMARCA,ZIPAQ,25899,REGION 8,0,24,4,21,12/31/15,"101,846,007,579",21,12/31/15
CUNDINAMARCA,CABRE,25120,REGION 8,0,55,0,55,12/31/16,"200,054,657,745",55,12/31/16
CUNDINAMARCA,GUAYA,25335,REGION 8,0,8,0,8,12/31/16,"29,098,859,308",8,12/31/16
CUNDINAMARCA,SASAI,25718,REGION 8,0,129,2,60,12/31/15,"476,493,821,175",60,12/31/15
CUNDINAMARCA,SOACH,25754,REGION 8,671,2,0,2,12/31/16,"2,447,941,539,317",673,12/31/16
META,CUBAR,50223,REGION 8,0,107,0,72,12/31/15,"389,197,243,249",72,12/31/15
CUNDINAMARCA,VIANI,25867,REGION 8,0,6,0,6,12/31/16,"21,824,144,481",6,12/31/16
META,GRANA,50313,REGION 8,124,1375,1,1004,12/31/15,"5,456,036,120,319",1061,12/31/15
CUNDINAMARCA,PUERT,25572,REGION 8,87,10,0,10,12/31/16,"352,823,669,114",97,12/31/16
CUNDINAMARCA,PANDI,25524,REGION 8,0,13,4,12,12/31/15,"61,835,076,030",12,12/31/15
CUNDINAMARCA,SUTAT,25781,REGION 8,0,54,4,34,12/31/15,"210,966,729,986",34,12/31/15
CUNDINAMARCA,GACHA,25293,REGION 8,0,21,0,21,12/31/16,"76,384,505,684",21,12/31/16
CUNDINAMARCA,LA PE,25398,REGION 8,0,20,0,20,12/31/16,"72,747,148,271",20,12/31/16
CUNDINAMARCA,CHOAC,25181,REGION 8,0,82,4,65,12/31/15,"312,812,737,565",65,12/31/15
META,PUERT,50450,REGION 8,0,125,2,51,12/31/15,"461,944,391,520",51,12/31/15
CUNDINAMARCA,LA PA,25394,REGION 8,0,59,0,59,12/31/16,"214,604,087,399",59,12/31/16
CUNDINAMARCA,QUEBR,25592,REGION 8,0,3,0,3,12/31/16,"10,912,072,241",3,12/31/16
META,CABUY,50124,REGION 8,42,77,2,49,12/31/15,"440,120,247,039",49,12/31/15
CUNDINAMARCA,VILLA,25843,REGION 8,0,157,4,97,12/31/15,"585,614,543,581",97,12/31/15
CUNDINAMARCA,VERGA,25862,REGION 8,0,15,0,15,12/31/16,"54,560,361,203",15,12/31/16
CUNDINAMARCA,LA PA,25394,REGION 8,0,195,3,136,12/31/15,"720,196,767,882",136,12/31/15
CUNDINAMARCA,ANOLA,25040,REGION 8,0,4,0,4,12/31/16,"14,549,429,654",4,12/31/16
META,EL CA,50251,REGION 8,0,66,0,41,12/31/15,"240,065,589,294",41,12/31/15
CUNDINAMARCA,MEDIN,25438,REGION 8,0,85,3,48,12/31/15,"320,087,452,392",48,12/31/15
CUNDINAMARCA,PARAT,25530,REGION 8,0,22,0,22,12/31/16,"80,021,863,098",22,12/31/16
META,PUERT,50590,REGION 8,0,245,2,184,12/31/15,"898,427,281,146",184,12/31/15
CUNDINAMARCA,CHIA,25175,REGION 8,0,10,2,8,12/31/15,"43,648,288,963",8,12/31/15
CUNDINAMARCA,SIMIJ,25745,REGION 8,76,155,3,110,12/31/15,"851,141,634,770",171,12/31/15
CUNDINAMARCA,SUESC,25772,REGION 8,0,72,4,42,12/31/15,"276,439,163,430",42,12/31/15
TOLIMA,NATAG,73483,REGION 9,0,164,0,93,12/31/15,"675,419,971,391",93,12/31/15
TOLIMA,MURIL,73461,REGION 9,0,47,0,47,12/31/16,"193,565,479,606",47,12/31/16
NARIÑO,BUESA,52110,REGION 9,0,57,2,47,12/31/15,"242,986,453,122",47,12/31/15
NARIÑO,SAN P,52693,REGION 9,0,44,1,22,12/31/15,"185,328,650,687",22,12/31/15
TOLIMA,CUNDA,73226,REGION 9,0,94,0,94,12/31/16,"387,130,959,212",94,12/31/16
HUILA,PITAL,41551,REGION 9,0,999,0,999,12/31/16,"4,114,296,045,242",999,12/31/16
TOLIMA,ROVIR,73624,REGION 9,0,239,2,180,12/31/15,"992,537,884,788",180,12/31/15
CAUCA,SANTA,19698,REGION 9,80,49,0,19,12/31/15,"531,275,465,301",47,12/31/15
NARIÑO,PASTO,52001,REGION 9,47,0,0,0,12/31/18,"193,565,479,606",47,12/31/18
TOLIMA,CAJAM,73124,REGION 9,0,43,0,25,12/31/15,"177,091,821,767",25,12/31/15
TOLIMA,MELGA,73449,REGION 9,0,137,1,62,12/31/15,"568,341,195,439",62,12/31/15
TOLIMA,CARME,73148,REGION 9,0,173,0,173,12/31/16,"712,485,701,528",173,12/31/16
NARIÑO,ALDAN,52022,REGION 9,0,8,0,8,12/31/16,"32,947,315,678",8,12/31/16
NARIÑO,EL TA,52258,REGION 9,0,53,1,45,12/31/15,"222,394,380,824",45,12/31/15
NARIÑO,TAMIN,52786,REGION 9,0,38,0,38,12/31/16,"156,499,749,469",38,12/31/16
TOLIMA,FALAN,73270,REGION 9,0,79,2,62,12/31/15,"333,591,571,236",62,12/31/15
NARIÑO,ALBAN,52019,REGION 9,0,91,1,84,12/31/15,"378,894,130,293",84,12/31/15
NARIÑO,CUMBA,52227,REGION 9,0,102,1,70,12/31/15,"424,196,689,349",70,12/31/15
TOLIMA,RIOBL,73616,REGION 9,0,68,0,68,12/31/16,"280,052,183,260",68,12/31/16
NARIÑO,ALBAN,52019,REGION 9,0,8,0,8,12/31/16,"32,947,315,678",8,12/31/16
TOLIMA,VILLA,73873,REGION 9,0,82,0,82,12/31/16,"337,709,985,696",82,12/31/16
TOLIMA,LERID,73408,REGION 9,0,344,1,132,12/31/15,"1,420,852,988,597",132,12/31/15
PUTUMAYO,SAN F,86755,REGION 9,31,200,2,193,12/31/15,"959,590,569,110",193,12/31/15
NARIÑO,BELEN,52083,REGION 9,0,8,0,8,12/31/16,"32,947,315,678",8,12/31/16
NARIÑO,NARI�,52480,REGION 9,0,84,1,78,12/31/15,"350,065,229,075",78,12/31/15
HUILA,NEIVA,41001,REGION 9,900,120,1,81,12/31/15,"4,204,901,163,355",81,12/31/15
TOLIMA,COYAI,73217,REGION 9,0,122,0,122,12/31/16,"502,446,564,084",122,12/31/16
TOLIMA,HONDA,73349,REGION 9,0,120,0,120,12/31/16,"494,209,735,164",120,12/31/16
TOLIMA,PALOC,73520,REGION 9,0,76,0,76,12/31/16,"312,999,498,937",76,12/31/16
TOLIMA,GUAMO,73319,REGION 9,0,155,1,84,12/31/15,"642,472,655,713",84,12/31/15
TOLIMA,MELGA,73449,REGION 9,0,235,0,235,12/31/16,"967,827,398,030",235,12/31/16
TOLIMA,FLAND,73275,REGION 9,0,277,2,185,12/31/15,"1,149,037,634,257",185,12/31/15
NARIÑO,FUNES,52287,REGION 9,0,13,0,13,12/31/16,"53,539,387,976",13,12/31/16
HUILA,CAMPO,41132,REGION 9,0,599,0,599,12/31/16,"2,466,930,261,361",599,12/31/16
NARIÑO,PASTO,52001,REGION 9,311,337,0,337,12/31/16,"2,668,732,569,886",648,12/31/16
NARIÑO,CONSA,52207,REGION 9,0,82,0,69,12/31/15,"337,709,985,696",69,12/31/15
NARIÑO,ILES,52352,REGION 9,0,66,0,66,12/31/16,"271,815,354,340",66,12/31/16
TOLIMA,SAN L,73678,REGION 9,0,211,2,138,12/31/15,"877,222,279,916",138,12/31/15
NARIÑO,ARBOL,52051,REGION 9,0,46,2,41,12/31/15,"197,683,894,066",41,12/31/15
NARIÑO,RICAU,52612,REGION 9,0,61,2,58,12/31/15,"259,460,110,961",58,12/31/15
TOLIMA,SAN A,73675,REGION 9,0,187,2,82,12/31/15,"778,380,332,884",82,12/31/15
TOLIMA,SANTA,73686,REGION 9,0,49,0,49,12/31/16,"201,802,308,525",49,12/31/16
CAUCA,PUERT,19573,REGION 9,0,64,0,64,12/31/16,"263,578,525,421",64,12/31/16
NARIÑO,SANDO,52683,REGION 9,9,59,0,59,12/31/16,"280,052,183,260",68,12/31/16
TOLIMA,CHAPA,73168,REGION 9,51,510,2,328,12/31/15,"2,318,667,340,812",367,12/31/15
TOLIMA,COELL,73200,REGION 9,0,130,1,95,12/31/15,"539,512,294,221",95,12/31/15
NARIÑO,IPIAL,52356,REGION 9,298,908,1,753,12/31/15,"4,970,926,252,859",753,12/31/15
NARIÑO,ILES,52352,REGION 9,0,40,2,32,12/31/15,"172,973,407,307",32,12/31/15
NARIÑO,EL TA,52260,REGION 9,0,19,0,19,12/31/16,"78,249,874,734",19,12/31/16
TOLIMA,GUAMO,73319,REGION 9,0,250,0,250,12/31/16,"1,029,603,614,925",250,12/31/16
NARIÑO,BELEN,52083,REGION 9,0,15,1,14,12/31/15,"65,894,631,355",14,12/31/15
TOLIMA,CUNDA,73226,REGION 9,0,179,0,119,12/31/15,"737,196,188,287",119,12/31/15
